CountryCode,Reference area,Measure,Unit of measure,Year,Value,Observation status,Unit multiplier
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,2013,4247.675,Normal value,Thousands
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,2014,4185.48,Normal value,Thousands
FRA,France,Total final energy consumption,Tonnes of oil equivalent,2014,151404.121,Normal value,Thousands
FRA,France,Total final energy consumption,Tonnes of oil equivalent,2015,153614.55,Normal value,Thousands
FRA,France,Total final energy consumption,Tonnes of oil equivalent,1988,139838.708,Normal value,Thousands
FRA,France,Total final energy consumption,Tonnes of oil equivalent,1989,141883.687,Normal value,Thousands
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,1989,3079.641,Normal value,Thousands
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,1990,3471.016,Normal value,Thousands
FRA,France,Total final energy consumption,Tonnes of oil equivalent,1990,141583.124,Normal value,Thousands
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,1991,3482.414,Normal value,Thousands
FRA,France,Total final energy consumption,Tonnes of oil equivalent,1991,151994.464,Normal value,Thousands
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,1992,3590.685,Normal value,Thousands
FRA,France,Total final energy consumption,Tonnes of oil equivalent,1992,152981.803,Normal value,Thousands
FRA,France,Total final energy consumption,Tonnes of oil equivalent,1993,149563.602,Normal value,Thousands
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,1993,3612.707,Normal value,Thousands
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,1994,3579.507,Normal value,Thousands
FRA,France,Total final energy consumption,Tonnes of oil equivalent,1994,148080.839,Normal value,Thousands
FRA,France,Total final energy consumption,Tonnes of oil equivalent,1995,151189.223,Normal value,Thousands
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,1995,3610.815,Normal value,Thousands
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,1996,3748.6,Normal value,Thousands
FRA,France,Total final energy consumption,Tonnes of oil equivalent,1996,157184.194,Normal value,Thousands
FRA,France,Total final energy consumption,Tonnes of oil equivalent,1985,136894.973,Normal value,Thousands
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,1985,3053.631,Normal value,Thousands
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,1986,3031.05,Normal value,Thousands
FRA,France,Total final energy consumption,Tonnes of oil equivalent,1986,138538.456,Normal value,Thousands
FRA,France,Total final energy consumption,Tonnes of oil equivalent,1987,140948.626,Normal value,Thousands
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,1987,3046.061,Normal value,Thousands
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,1988,3072.877,Normal value,Thousands
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,2015,4211.531,Normal value,Thousands
FRA,France,Direct on-farm energy consumption,Tonnes of oil equivalent,2016,4087.695,Normal value,Thousands
FRA,France,Total final energy consumption,Tonnes of oil equivalent,2016,155620.012,Normal value,Thousands
FIN,Finland,Total final energy consumption,Tonnes of oil equivalent,2017,25582.759,Normal value,Thousands
FIN,Finland,Total final energy consumption,Tonnes of oil equivalent,2018,25914.213,Normal value,Thousands
FIN,Finland,Direct on-farm energy consumption,Tonnes of oil equivalent,2018,729.121,Normal value,Thousands
FIN,Finland,Direct on-farm energy consumption,Tonnes of oil equivalent,2019,762.089,Normal value,Thousands
FIN,Finland,Total final energy consumption,Tonnes of oil equivalent,2019,25691.568,Normal value,Thousands
FIN,Finland,Total final energy consumption,Tonnes of oil equivalent,2020,24232.065,Normal value,Thousands
FIN,Finland,Direct on-farm energy consumption,Tonnes of oil equivalent,2020,745.726,Normal value,Thousands
FIN,Finland,Direct on-farm energy consumption,Tonnes of oil equivalent,2021,738.207,Normal value,Thousands
FIN,Finland,Total final energy consumption,Tonnes of oil equivalent,2021,25488.112,Normal value,Thousands
FIN,Finland,Total final energy consumption,Tonnes of oil equivalent,1997,23426.643,Normal value,Thousands
FIN,Finland,Direct on-farm energy consumption,Tonnes of oil equivalent,1997,711.278,Normal value,Thousands
FIN,Finland,Direct on-farm energy consumption,Tonnes of oil equivalent,1998,726.963,Normal value,Thousands
FIN,Finland,Total final energy consumption,Tonnes of oil equivalent,1998,24295.897,Normal value,Thousands
FIN,Finland,Total final energy consumption,Tonnes of oil equivalent,1999,24367.672,Normal value,Thousands
FIN,Finland,Direct on-farm energy consumption,Tonnes of oil equivalent,1999,656.955,Normal value,Thousands
FIN,Finland,Direct on-farm energy consumption,Tonnes of oil equivalent,2000,719.414,Normal value,Thousands
FIN,Finland,Total final energy consumption,Tonnes of oil equivalent,2000,24438.796,Normal value,Thousands
FIN,Finland,Total final energy consumption,Tonnes of oil equivalent,2001,24816.68,Normal value,Thousands
FIN,Finland,Direct on-farm energy consumption,Tonnes of oil equivalent,2001,740.251,Normal value,Thousands
ISL,Iceland,Direct on-farm energy consumption,Tonnes of oil equivalent,1993,32.717,Normal value,Thousands
ISL,Iceland,Direct on-farm energy consumption,Tonnes of oil equivalent,1994,31.819,Normal value,Thousands
ISL,Iceland,Total final energy consumption,Tonnes of oil equivalent,1994,1496.277,Normal value,Thousands
ISL,Iceland,Total final energy consumption,Tonnes of oil equivalent,1995,1489.145,Normal value,Thousands
ISL,Iceland,Direct on-farm energy consumption,Tonnes of oil equivalent,1995,33.042,Normal value,Thousands
ISL,Iceland,Direct on-farm energy consumption,Tonnes of oil equivalent,1996,33.223,Normal value,Thousands
ISL,Iceland,Total final energy consumption,Tonnes of oil equivalent,1996,1558.581,Normal value,Thousands
ISL,Iceland,Total final energy consumption,Tonnes of oil equivalent,1985,1418.019,Normal value,Thousands
ISL,Iceland,Direct on-farm energy consumption,Tonnes of oil equivalent,1985,194.444,Normal value,Thousands
ISL,Iceland,Direct on-farm energy consumption,Tonnes of oil equivalent,1986,213.643,Normal value,Thousands
ISL,Iceland,Total final energy consumption,Tonnes of oil equivalent,1986,1463.857,Normal value,Thousands
ISL,Iceland,Total final energy consumption,Tonnes of oil equivalent,1987,1469.747,Normal value,Thousands
ISL,Iceland,Direct on-farm energy consumption,Tonnes of oil equivalent,1987,232.182,Normal value,Thousands
ISL,Iceland,Direct on-farm energy consumption,Tonnes of oil equivalent,1988,242.964,Normal value,Thousands
ISL,Iceland,Total final energy consumption,Tonnes of oil equivalent,2015,2982.881,Normal value,Thousands
ISL,Iceland,Total final energy consumption,Tonnes of oil equivalent,2016,3015.956,Normal value,Thousands
ISL,Iceland,Direct on-farm energy consumption,Tonnes of oil equivalent,2016,40.716,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2017,20121.861,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2018,20099.955,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2018,644.479,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2019,670.144,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2019,20136.379,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2020,19888.949,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2020,700.656,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2021,663.265,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2021,21320.157,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,1997,17078.638,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,1997,689.466,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,1998,706.412,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,1998,17288.739,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,1999,17194.752,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,1999,719.024,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2000,666.917,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2000,17224.601,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2001,17850.704,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2001,630.049,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2002,650.833,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2002,18075.066,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2003,18617.552,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2003,613.432,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2004,584.113,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2004,18676.375,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2005,20474.993,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2005,558.184,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2006,547.919,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2006,20183.771,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2007,19272.534,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2007,501.348,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2008,529.916,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2008,19017.474,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2009,444.433,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2009,18575.77,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2010,18969.738,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2010,490.953,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2011,485.94,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2011,18738.4,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2012,401.155,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2012,17765.446,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2013,524.414,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2013,17868.158,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2014,17713.973,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2014,596.683,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2015,580.526,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,1988,21764.689,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,1989,1280.547,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,1989,21788.204,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,1990,20688.357,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,1990,1130.626,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,1991,954.665,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,1991,19448.761,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,1992,753.759,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,1992,17086.674,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,1993,17022.002,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,1993,667.999,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,1994,679.841,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,1994,17072.98,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,1995,17251.243,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,1995,661.098,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,1996,706.925,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,1996,17704.843,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,1985,21971.413,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,1985,1383.192,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,1986,1309.4,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,1986,21563.087,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,1987,22323.151,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,1987,1381.486,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,1988,1317.468,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2015,18858.919,Normal value,Thousands
HUN,Hungary,Total final energy consumption,Tonnes of oil equivalent,2016,19205.692,Normal value,Thousands
HUN,Hungary,Direct on-farm energy consumption,Tonnes of oil equivalent,2016,644.446,Normal value,Thousands
GRC,Greece,Direct on-farm energy consumption,Tonnes of oil equivalent,2017,291.223,Normal value,Thousands
GRC,Greece,Direct on-farm energy consumption,Tonnes of oil equivalent,2018,263.528,Normal value,Thousands
