CountryCode,Reference area,Measure,Unit of measure,Year,Value,Observation status,Unit multiplier
FRA,France,Permanent crops,Hectares,2020,1055.71,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2019,1051.56,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2018,1044.79,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2017,1042.14,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2016,1034.2,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2015,1006.71,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2014,1032.34,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2013,1036.63,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2012,1019.7,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2011,1007.12,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2010,1050.5,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2009,1072.0,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2008,1064.8,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2007,1091.1,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2006,1115.0,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2005,1125.9,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2004,1123.2,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2003,1124.8,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2002,1202.5,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2001,1220.6,Normal value,Thousands
FRA,France,Permanent crops,Hectares,2000,1222.8,Normal value,Thousands
FRA,France,Permanent crops,Hectares,1999,1219.8,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2020,28897.88,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2019,29024.18,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2018,29020.16,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2017,29101.33,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2016,29101.11,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2015,29058.27,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2014,29070.82,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2013,29146.02,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2012,29000.83,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2011,28852.55,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2010,29311.03,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2009,35178.0,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2008,29385.0,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2007,29413.9,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2006,32346.0,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2005,29588.2,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2004,29632.9,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2003,29701.2,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2002,29598.9,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2001,29660.8,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,2000,29719.1,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,1999,29793.2,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,1998,29902.5,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,1997,29936.1,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,1996,29890.1,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,1995,30017.4,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,1994,30037.5,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,1993,30121.3,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,1992,30230.9,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,1991,30369.3,Normal value,Thousands
FRA,France,Total agricultural land area,Hectares,1990,30494.2,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2020,19251.15,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2019,19413.67,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2018,19426.18,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2017,19801.49,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2016,19799.1,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2015,19732.26,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2014,19739.34,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2013,19739.17,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2012,19394.12,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2011,19298.77,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2010,19775.88,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2009,1218.7,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2008,19474.5,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2007,19407.5,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2006,1257.7,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2005,19671.6,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2004,19604.4,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2003,19607.6,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2002,19695.7,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2001,19696.5,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,2000,19711.6,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,1999,19719.9,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,1998,19787.0,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,1997,19734.3,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,1996,19605.5,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,1995,19671.1,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,1994,19623.0,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,1993,19551.1,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,1992,19335.6,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,1991,19313.1,Normal value,Thousands
FRA,France,Arable and permanent crop land,Hectares,1990,19268.8,Normal value,Thousands
FRA,France,Arable land,Hectares,2020,18195.44,Normal value,Thousands
DEU,Germany,Arable and permanent crop land,Hectares,1992,11707.5,Normal value,Thousands
DEU,Germany,Arable and permanent crop land,Hectares,1991,11807.0,Normal value,Thousands
DEU,Germany,Arable and permanent crop land,Hectares,1990,12251.2,Normal value,Thousands
DEU,Germany,Transgenic crops,Hectares,2019,0.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2018,0.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2017,0.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2016,0.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2015,0.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2014,0.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2013,0.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2012,0.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2009,0.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2001,634998.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2000,546023.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,1999,452327.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,1998,416518.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,1997,389693.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,1996,354171.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,1995,309487.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,1994,272139.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,1990,41616.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2011,2.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2010,15.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2008,3165.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2007,2685.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2006,947.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2005,342.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2022,0.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2021,0.0,Normal value,Units
DEU,Germany,Transgenic crops,Hectares,2020,0.0,Normal value,Units
DEU,Germany,Permanent crops,Hectares,2006,198.4,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2005,197.8,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2004,202.4,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2003,205.7,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2002,206.3,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2001,208.1,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2000,207.3,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,1999,207.7,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,1998,228.2,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,1997,209.3,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,1996,210.2,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,1995,208.8,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,1994,209.6,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,1993,207.9,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,1992,211.3,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,1991,217.8,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,1990,247.5,Normal value,Thousands
DEU,Germany,Organic farming,Hectares,2022,1630984.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2021,1601316.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2020,1590962.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2019,1290839.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2018,1221303.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2017,1138272.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2016,1135941.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2015,1060291.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2014,1033807.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2013,1008926.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2012,959832.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2011,1015626.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2010,990702.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2009,947115.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2008,907786.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2007,865336.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2006,825539.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2005,807406.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2004,767891.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2003,734027.0,Normal value,Units
DEU,Germany,Organic farming,Hectares,2002,696978.0,Normal value,Units
DEU,Germany,Arable land,Hectares,2021,11659.7,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2020,11666.5,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2019,11715.1,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2018,11732.3,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2017,11773.3,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2016,11764.7,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2015,11848.8,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2014,11871.3,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2013,11878.8,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2012,11836.7,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2011,11877.4,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2010,11850.6,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2009,11948.4,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2008,11937.0,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2007,11881.6,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2006,11870.9,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2005,11908.4,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2004,11904.7,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2003,11834.0,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2002,11798.3,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2001,11817.7,Normal value,Thousands
DEU,Germany,Arable land,Hectares,2000,11809.1,Normal value,Thousands
DEU,Germany,Arable land,Hectares,1999,11830.1,Normal value,Thousands
DEU,Germany,Arable land,Hectares,1998,12204.3,Normal value,Thousands
DEU,Germany,Arable land,Hectares,1997,12160.7,Normal value,Thousands
DEU,Germany,Arable land,Hectares,1996,12166.9,Normal value,Thousands
DEU,Germany,Arable land,Hectares,1995,11853.4,Normal value,Thousands
DEU,Germany,Arable land,Hectares,1994,11873.9,Normal value,Thousands
DEU,Germany,Arable land,Hectares,1993,11760.2,Normal value,Thousands
DEU,Germany,Arable land,Hectares,1992,11496.2,Normal value,Thousands
DEU,Germany,Arable land,Hectares,1991,11589.2,Normal value,Thousands
DEU,Germany,Arable land,Hectares,1990,12003.7,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2021,4729.7,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2020,4730.3,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2019,4751.4,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2018,4713.4,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2017,4715.0,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2016,4694.5,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2015,4677.1,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2014,4650.7,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2013,4621.0,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2012,4630.8,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2011,4644.0,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2010,4654.69,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2009,4741.4,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2008,4788.7,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2007,4874.7,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2006,4881.7,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2005,4929.0,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2004,4913.4,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2003,4968.3,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2002,4969.6,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2001,5012.6,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,2000,5047.6,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,1999,5113.8,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,1998,5265.4,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,1997,5268.4,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,1996,5273.4,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,1995,5282.0,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,1994,5270.8,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,1993,5251.4,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,1992,5242.7,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,1991,5329.6,Normal value,Thousands
DEU,Germany,Permanent pasture,Hectares,1990,5617.9,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2021,202.1,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2020,198.2,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2019,199.5,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2018,199.4,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2017,199.0,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2016,199.7,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2015,204.7,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2014,202.9,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2013,199.8,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2012,199.8,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2011,199.9,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2010,198.76,Normal value,Thousands
DEU,Germany,Permanent crops,Hectares,2009,199.8,Normal value,Thousands
